#,command,apropos
3082,mime.convs(5)            , mime type conversion file for cups (deprecated)
3083,mime.types(5)            , mime type description file for cups
3084,"mimetypes(n), fileutil::magic::mimetype(n) ", Procedures implementing mime
3085,mitem_name(3x)           , get menu item name and description fields
3086,mkbom(8)                 , create a bill
3087,"mkdir(2), mkdirat(2)     ", make a directory file
3088,mkfifo(1)                , make fifos
3089,mkfifo(2)                , make a fifo file
3090,mkfile(8)                , create a file
3091,mklocale(1)              , make LC_CTYPE locale files
3092,mknod(2)                 , make a special file node
3093,mknod(8)                 , make device special file
3094,mkpath_np(3)             , Auxiliary routine for efficiently creating paths
3095,mktemp(1)                , make temporary file name (unique)
3096,"mktemp(3), mkstemp(3), mkdtemp(3), mkdtempat_np(3), mkstemps(3), mkstempsat_np(3), mkostemp(3), mkostemps(3), mkostempsat_np(3) ", make temporary file name (unique)
3097,mmap(2)                  ," allocate memory, or map files or devices into memory"
3098,moduli(5)                , Diffie
3099,motd(5)                  , file containing message(s) of the day
3100,"mount(2), fmount(2), unmount(2) ", mount or dismount a filesystem
3101,mount(8)                 , mount file systems
3102,mount_afp(8)             , mount an afp (AppleShare) filesystem
3103,mount_cd9660(8)          , mount an ISO
3104,mount_exfat(8)           , mount an ExFAT file system
3105,mount_fdesc(8)           , mount the file
3106,mount_ftp(8)             , mount a FTP filesystem
3107,mount_hfs(8)             , mount an HFS/HFS+ file system
3108,mount_msdos(8)           , mount an MS
3109,mount_nfs(8)             , mount NFS file systems
3110,mount_ntfs(8)            , mount an NTFS file system
3111,mount_smbfs(8)           , mount a shared resource from an SMB file server
3112,mount_udf(8)             , mount a UDF filesystem
3113,mount_url(8)             , mount a remote file system given a URL
3114,mount_webdav(8)          , mount a WebDAV filesystem
3115,msdos.util(8)            , DOS/Windows (FAT) file system utility
3116,"multi(n), fileutil::multi(n) ", Multi
3117,"multiop(n), fileutil::multi::op(n) ", Multi
3118,mv(1)                    , move files
3119,mysql_table(5)           , Postfix MySQL client configuration
3120,nanorc(5)                , GNU nano's rcfile
3121,ncurses5.4,config(1)     
3122,net,snmp
3123,net,snmp
3124,netbootdisk(8)           , find local drive to use with NetBoot
3125,netgroup(5)              , defines network groups
3126,netusage(1)              , Display traffic usage statistics about the network
3127,networksetup(8)          , configuration tool for network settings in System Preferences
3128,newfs_exfat(8)           , construct a new ExFAT file system
3129,newfs_hfs(8)             , construct a new HFS Plus file system
3130,newfs_msdos(8)           , construct a new MS
3131,newfs_udf(8)             , construct a new UDF file system
3132,newsyslog(8)             , maintain system log files to manageable sizes
3133,newsyslog.conf(5)        , newsyslog(8) configuration file
3134,nfcd(8)                  , NearField daemon
3135,nfrestore_service(8)     , NearField restore daemon
3136,nfs.conf(5)              , The configuration file for NFS
3137,nisplus_table(5)         , Postfix NIS+ client
3138,nl(1)                    , line numbering filter
3139,nlist(3)                 , retrieve symbol table name list from an executable file
3140,"nns_common(n), nameserv::common(n) "," Name service facility, shared definitions"
3141,notifier(7)              , cups notification interface
3142,"notify_post(3), notify_register_check(3), notify_register_dispatch(3), notify_register_signal(3), notify_register_mach_port(3), notify_register_file_descriptor(3), notify_check(3), notify_get_state(3), notify_set_state(3), notify_suspend(3), notify_resume(3), notify_cancel(3), notify_is_valid_token(3) ", event distribution functions
3143,notifyd(8)               , notification server
3144,notifyutil(1)            , notification command line utility
3145,nsmb.conf(5)             , configuration file for SMB requests
3146,ntfs.util(8)             , NTFS file system utility
3147,nvram(8)                 , manipulate firmware NVRAM variables
3148,open(1)                  , open files and directories
3149,"open(2), openat(2)       ", open or create a file for reading or writing
3150,open(ntcl)               , Open a file
3151,openpam_readline(3)      , read a line from a file
3152,opensnoop(1m)            , snoop file opens as they occur. Uses DTrace
3153,oqmgr(8)                 , old Postfix queue manager
3154,os_log(5)                , logging configuration profiles
3155,pam.conf(5)              , PAM policy file format
3156,"passwd(5), master.passwd(5) ", format of the password file
3157,paste(1)                 , merge corresponding or subsequent lines of files
3158,patch(1)                 , apply a diff file to an original
3159,pax(1)                   , read and write file archives and copy directory hierarchies
3160,pcap,config(1)           
3161,pcap,filter(7)           
3162,pcap,savefile(5)         
3163,pcap_close(3pcap)        , close a capture device or savefile
3164,pcap_compile(3pcap)      , compile a filter expression
3165,pcap_dump(3pcap)         , write a packet to a capture file
3166,pcap_dump_close(3pcap)   , close a savefile being written to
3167,pcap_dump_file(3pcap)    , get the standard I/O stream for a savefile being written
3168,pcap_dump_flush(3pcap)   , flush to a savefile packets dumped
3169,"pcap_dump_ftell(3pcap), pcap_dump_ftell64(3pcap) ", get the current file offset for a savefile being written
3170,"pcap_dump_open(3pcap), pcap_dump_fopen(3pcap) ", open a file to which to write packets
3171,pcap_file(3pcap)         , get the standard I/O stream for a savefile being read
3172,pcap_fileno(3pcap)       , get the file descriptor for a live capture
3173,"pcap_findalldevs(3pcap), pcap_freealldevs(3pcap) "," get a list of capture devices, and free that list"
3174,pcap_get_required_select_timeout(3pcap) , get a file descriptor on which a select() can be done for a live capture
3175,pcap_get_selectable_fd(3pcap) , get a file descriptor on which a select() can be done for a live capture
3176,pcap_is_swapped(3pcap)   , find out whether a savefile has the native byte order
3177,pcap_lookupdev(3pcap)    , find the default device on which to capture
3178,pcap_lookupnet(3pcap)    , find the IPv4 network number and netmask for a device
3179,"pcap_loop(3pcap), pcap_dispatch(3pcap) ", process packets from a live capture or savefile
3180,"pcap_major_version(3pcap), pcap_minor_version(3pcap) ", get the version number of a savefile
3181,pcap_offline_filter(3pcap) , check whether a filter matches a packet
3182,"pcap_open_dead(3pcap), pcap_open_dead_with_tstamp_precision(3pcap) ", open a fake pcap_t for compiling filters or opening a capture for output
3183,"pcap_open_offline(3pcap), pcap_open_offline_with_tstamp_precision(3pcap), pcap_fopen_offline(3pcap), pcap_fopen_offline_with_tstamp_precision(3pcap) ", open a saved capture file for reading
3184,pcap_setfilter(3pcap)    , set the filter
3185,pcre_table(5)            , format of Postfix PCRE tables
3186,periodic.conf(5)         , periodic job configuration information
3187,perldbmfilter(1)         , Perl DBM Filters
3188,perlfaq5(1)              , Files and Formats
3189,perlfilter(1)            , Source Filters
3190,perlipc(1)               ," Perl interprocess communication (signals, fifos, pipes, safe subprocesses, sockets, and semaphores)"
3191,perlivp(1)               , Perl Installation Verification Procedure
3192,perlmodlib(1)            , constructing new Perl modules and finding existing ones
3193,perlopentut(1)           , simple recipes for opening files and pipes in Perl
3194,perlplan9(1)             , Plan 9
3195,perlpodspec(1)           , Plain Old Documentation: format specification and notes
3196,perlvar(1)               , Perl predefined variables
3197,perlvms(1)               , VMS
3198,pf.conf(5)               , packet filter configuration file
3199,pf.os(5)                 , format of the operating system fingerprints file
3200,pfctl(8)                 , control the packet filter (PF) and network address translation (NAT) device
3201,pfd(8)                   , daemon for network firewall and Internet sharing configuration
3202,pflog(4)                 , packet filter logging interface
3203,"pgrep(1), pkill(1)       ", find or signal processes by name
3204,pgsql_table(5)           , Postfix PostgreSQL client configuration
3205,photosctl(1)             ," Photo Library diagnostic, configuration and test utility"
3206,php,config(1)            
3207,pickup(8)                , Postfix local mail pickup
3208,pid(ntcl)                , Retrieve process identifiers
3209,pipe(8)                  , Postfix delivery to external command
3210,pkg::create(ntcl)        , Construct an appropriate 'package ifneeded' command for a given package specification
3211,pkgbuild(1)              , Build an OS X Installer component package from on
3212,pl2pm(1)                 , Rough tool to translate Perl4 .pl files to Perl5 .pm modules
3213,place(ntcl)              , Geometry manager for fixed or rubber
3214,platform(ntcl)           , System identification support code and utilities
3215,platform::shell(ntcl)    , System identification support code and utilities
3216,pod2html(1)              , convert .pod files to .html files
3217,pod2readme(1)            , script to convert POD to README file
3218,pod2usage(1)             , print usage messages from embedded pod docs in files
3219,podchecker(1)            , check the syntax of POD format documentation files
3220,policytool(1)            , policy file creation and management tool
3221,"posix_spawn_file_actions_addchdir_np(3), posix_spawn_file_actions_addclose posix_spawn_file_actions_addopen(3) ", add open or close actions to a posix_spawn_file_actions_t
3222,"posix_spawn_file_actions_addclose(3), posix_spawn_file_actions_addclose posix_spawn_file_actions_addopen(3) ", add open or close actions to a posix_spawn_file_actions_t
